make,model_gen,generation,segment,country,level,series,latest_year,stock,rarity_tier,cumulative_sales,survival,history_years,attrition,relative_attrition,n_peers,inflection_year,sorn_ratio
SUZUKI,SWIFT SPORT,ZC31,GTI,GB,generation,VEH0124,2025,2148,>=500,4934,0.4353465747871909,9,0.1277275620428394,0.005515199518713654,36,,0.07505945303210464
SUZUKI,SWIFT SPORT,ZC31,GTI,NL,generation,RDW,2026,27,<100,,1.0,0,,,0,,
TOYOTA,CELICA,T200,COUPE,GB,generation,VEH0124,2025,773,>=500,,0.20114493884985687,9,0.10900076434777499,0.007720398101453821,23,,0.5909118596576719
TOYOTA,CELICA,T200,COUPE,NL,generation,RDW,2026,444,<500,,1.0,0,,,0,,
TOYOTA,CELICA,T230,COUPE,GB,generation,VEH0124,2025,5254,>=500,32536,0.16148266535529873,9,0.14882834248776788,0.029843856926937626,27,,0.5909118596576719
TOYOTA,CELICA,T230,COUPE,NL,generation,RDW,2026,1067,>=500,,1.0,0,,,0,,
TOYOTA,CELICA GT-FOUR,ST185_ST205,SPORTIVE,GB,generation,VEH0124,2025,21,<100,,0.5384615384615384,9,0.04451046420817425,-0.009852934080514686,13,2025,0.7716535433070866
TOYOTA,CELICA GT-FOUR,ST185_ST205,SPORTIVE,NL,generation,RDW,2026,1,<20,,1.0,0,,,0,,
TOYOTA,GT86,ZN6,COUPE,GB,generation,VEH0124,2025,7720,>=500,7276,0.980566493077607,9,-0.044263824660603746,-0.055985002351200144,11,2021,0.06156552330694811
TOYOTA,GT86,ZN6,COUPE,NL,generation,RDW,2026,460,<500,,1.0,0,,,0,,
TOYOTA,MR2,SW20,SPORTIVE,GB,generation,VEH0124,2025,1416,>=500,,0.36560805577072036,9,0.06714693828957181,0.01278354000088288,13,,0.6668175417421042
TOYOTA,MR2,SW20,SPORTIVE,NL,generation,RDW,2026,646,>=500,,1.0,0,,,0,,
TOYOTA,MR2,ZZW30,ROADSTER,GB,generation,VEH0124,2025,4258,>=500,16805,0.25337697113954183,9,0.08410184482954541,0.011500734649792108,22,,0.6668175417421042
TOYOTA,MR2,ZZW30,ROADSTER,NL,generation,RDW,2026,887,>=500,,1.0,0,,,0,,
TOYOTA,SUPRA,A70,SPORTIVE,GB,generation,VEH0124,2025,183,<500,,0.5027472527472527,9,0.036211280334264906,-0.005966574645276168,4,2025,0.5679632867132867
TOYOTA,SUPRA,A70,SPORTIVE,NL,generation,RDW,2026,187,<500,,1.0,0,,,0,,
TOYOTA,SUPRA,A80,SPORTIVE,GB,generation,VEH0124,2025,78,<100,650,0.12,9,0.05138355994241935,-0.013043866156064045,29,2025,0.5679632867132867
TOYOTA,SUPRA,A80,SPORTIVE,NL,generation,RDW,2026,187,<500,,1.0,0,,,0,,
TVR,CERBERA,CERBERA,COUPE,GB,generation,VEH0124,2025,273,<500,139,0.6053215077605322,9,0.04020932926287143,-0.07877515629795884,27,2017,0.6840193704600485
TVR,CERBERA,CERBERA,COUPE,NL,generation,RDW,2026,20,<100,,1.0,0,,,0,,
TVR,CHIMAERA,CHIMAERA,ROADSTER,GB,generation,VEH0124,2025,1590,>=500,133,0.6720202874049028,9,0.041165646245418706,-0.015960205596575815,14,2017,0.5703504043126685
TVR,CHIMAERA,CHIMAERA,ROADSTER,NL,generation,RDW,2026,92,<100,,1.0,0,,,0,,
TVR,GRIFFITH,GRIFFITH,ROADSTER,GB,generation,VEH0124,2025,450,<500,81,0.6998444790046656,9,0.03909636217436674,-0.018029489667627782,14,2017,0.5738161559888579
TVR,GRIFFITH,GRIFFITH,ROADSTER,NL,generation,RDW,2026,58,<100,,1.0,0,,,0,,
TVR,SAGARIS,SAGARIS,SPORTIVE,GB,generation,VEH0124,2025,76,<100,203,0.37438423645320196,9,0.033361152852327436,-0.04566086172476025,35,2021,0.49375
TVR,SAGARIS,SAGARIS,SPORTIVE,NL,generation,RDW,2026,3,<20,,1.0,0,,,0,,
TVR,TUSCAN,TUSCAN,SPORTIVE,GB,generation,VEH0124,2025,556,>=500,1124,0.49466192170818507,9,0.058165753895475326,-0.02085626068161236,35,2017,0.5034904013961605
TVR,TUSCAN,TUSCAN,SPORTIVE,NL,generation,RDW,2026,45,<100,,1.0,0,,,0,,
VOLKSWAGEN,CORRADO,53I,COUPE,GB,generation,VEH0124,2025,782,>=500,,0.40288511076764555,9,0.061696133013356004,-0.023502105559480103,16,2025,0.7955601445534332
VOLKSWAGEN,CORRADO,53I,COUPE,NL,generation,RDW,2026,953,>=500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK2,GTI,GB,generation,VEH0124,2025,2051,>=500,,0.498784046692607,9,0.042370503937320336,0.00029330827926161984,4,,0.3066778838799904
VOLKSWAGEN,GOLF GTI,MK2,GTI,NL,generation,RDW,2026,1503,>=500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK3,GTI,GB,generation,VEH0124,2025,685,>=500,,0.14810810810810812,9,0.10654914812374401,0.0406710295344858,11,,0.3066778838799904
VOLKSWAGEN,GOLF GTI,MK3,GTI,NL,generation,RDW,2026,508,>=500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK4,GTI,GB,generation,VEH0124,2025,5114,>=500,29243,0.12302732871439569,9,0.16967500682299885,0.047268765240072064,17,,0.3066778838799904
VOLKSWAGEN,GOLF GTI,MK4,GTI,NL,generation,RDW,2026,21,<100,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK5,GTI,GB,generation,VEH0124,2025,10209,>=500,20812,0.4905343071305016,9,0.08329225148350972,-0.03892011104061602,36,2021,0.3066778838799904
VOLKSWAGEN,GOLF GTI,MK5,GTI,NL,generation,RDW,2026,52,<100,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK6,GTI,GB,generation,VEH0124,2025,4950,>=500,6912,0.7161458333333334,9,0.034634970441708525,-0.08757739208241722,36,2017,0.3066778838799904
VOLKSWAGEN,GOLF GTI,MK6,GTI,NL,generation,RDW,2026,89,<100,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK7,GTI,GB,generation,VEH0124,2025,26944,>=500,32571,0.8272389548985294,9,0.009043370738337941,-0.010326039015863781,18,2021,0.3066778838799904
VOLKSWAGEN,GOLF GTI,MK7,GTI,NL,generation,RDW,2026,174,<500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF R,MK4,SPORTIVE,GB,generation,VEH0124,2025,687,>=500,2298,0.2989556135770235,9,0.08139090004994465,0.002368885472856963,35,,0.07465854756748644
VOLKSWAGEN,GOLF R,MK4,SPORTIVE,NL,generation,RDW,2026,11,<20,,1.0,0,,,0,,
VOLKSWAGEN,GOLF R,MK5,SPORTIVE,GB,generation,VEH0124,2025,2780,>=500,5477,0.5075771407704948,9,0.061970741641560835,-0.0058126262676909055,34,2017,0.07465854756748644
VOLKSWAGEN,GOLF R,MK5,SPORTIVE,NL,generation,RDW,2026,11,<20,,1.0,0,,,0,,
VOLKSWAGEN,GOLF R,MK6,SPORTIVE,GB,generation,VEH0124,2025,983,>=500,1512,0.6501322751322751,9,0.028579650100194105,-0.03920371780905764,34,2017,0.07465854756748644
VOLKSWAGEN,GOLF R,MK6,SPORTIVE,NL,generation,RDW,2026,16,<20,,1.0,0,,,0,,
VOLKSWAGEN,LUPO GTI,6X,GTI,GB,generation,VEH0124,2025,357,<500,1008,0.3541666666666667,9,0.0734461667955338,-0.0777822732368758,25,2017,0.5605493133583022
VOLKSWAGEN,PHAETON,3D,PREMIUM,GB,generation,VEH0124,2025,645,>=500,2386,0.27032690695725065,9,0.1418065742125698,0.033577484730791696,8,,0.44061302681992337
VOLKSWAGEN,PHAETON,3D,PREMIUM,NL,generation,RDW,2026,314,<500,,1.0,0,,,0,,
VOLKSWAGEN,POLO GTI,6N,GTI,GB,generation,VEH0124,2025,251,<500,1362,0.13422459893048128,9,0.14689793333063625,0.02449169174770946,17,,0.0707482993197279
VOLKSWAGEN,POLO GTI,6R,GTI,GB,generation,VEH0124,2025,1050,>=500,1429,0.7347795661301609,9,0.04172104765133522,-0.00635258315889671,28,2019,0.0707482993197279
VOLKSWAGEN,POLO GTI,6R,GTI,NL,generation,RDW,2026,58,<100,,1.0,0,,,0,,
VOLKSWAGEN,POLO GTI,9N,GTI,GB,generation,VEH0124,2025,618,>=500,1424,0.4339887640449438,9,0.10820433715968984,-0.014008025364435892,36,2022,0.0707482993197279
VOLKSWAGEN,SCIROCCO,MK3,COUPE,GB,generation,VEH0124,2025,43095,>=500,54589,0.7894447599333199,9,0.03325395270375431,-0.00211419841772139,16,2022,0.10159165987386846
VOLKSWAGEN,SCIROCCO,MK3,COUPE,NL,generation,RDW,2026,5269,>=500,,1.0,0,,,0,,
VOLVO,480,480,COUPE,GB,generation,VEH0124,2025,118,<500,,0.24686192468619247,9,0.1014963969227205,0.05470418227315281,7,,0.8381344307270233
VOLVO,480,480,COUPE,NL,generation,RDW,2026,758,>=500,,1.0,0,,,0,,
VOLVO,850 R,854,SPORTIVE,GB,generation,VEH0124,2025,185,<500,,0.578125,9,0.04854006331450892,-0.015887362783974478,29,2017,0.6521739130434783
VOLVO,850 R,854,SPORTIVE,NL,generation,RDW,2026,593,>=500,,1.0,0,,,0,,
VOLVO,C70,I,COUPE,GB,generation,VEH0124,2025,1308,>=500,8340,0.15683453237410072,9,0.17543386041714606,0.05644937485631581,27,,0.35614179719703215
VOLVO,C70,I,COUPE,NL,generation,RDW,2026,1885,>=500,,1.0,0,,,0,,
VOLVO,S60 R,P2,SPORTIVE,GB,generation,VEH0124,2025,655,>=500,845,0.6328502415458938,9,0.025465143420440484,-0.0535568711566472,35,2020,0.4457831325301205
VOLVO,S60 R,P2,SPORTIVE,NL,generation,RDW,2026,75,<100,,1.0,0,,,0,,
SMART,ROADSTER,452,ROADSTER,EU,europe,RDW+VEH0124,2026,3011,,5785,0.576686462515576,9,0.09337928785048503,0.020778177670731725,22,,0.5460060667340748
VOLKSWAGEN,SCIROCCO,MK3,COUPE,EU,europe,RDW+VEH0124,2026,48364,,54589,0.8123836309926066,9,0.03325395270375431,-0.00211419841772139,16,2022,0.10159165987386846
VOLKSWAGEN,GOLF GTI,MK3,GTI,EU,europe,RDW+VEH0124,2026,1193,,,0.5108583856278743,9,0.10654914812374401,0.0406710295344858,11,,0.3066778838799904
PEUGEOT,RCZ,MK1,COUPE,EU,europe,RDW+VEH0124,2026,10957,,12777,0.7853913755614748,9,0.04884275406266821,0.013474602941192515,16,,0.11708029197080291
JAGUAR,F-TYPE,X152,SPORTIVE,EU,europe,RDW+VEH0124,2026,16055,,14298,0.9891640828467656,9,-0.012561416102969977,-0.03961125824913703,17,2021,0.08635779423465328
MITSUBISHI,ECLIPSE,1G_2G,COUPE,EU,europe,RDW+VEH0124,2026,231,,,0.9665854978354979,9,0.08942132886489314,0.00422309029205703,16,,0.7936507936507936
TOYOTA,CELICA,T200,COUPE,EU,europe,RDW+VEH0124,2026,1217,,,0.4925924714305171,9,0.10900076434777499,0.007720398101453821,23,,0.5909118596576719
BMW,135I,E82,SPORTIVE,EU,europe,RDW+VEH0124,2026,965,,1329,0.6886279371688557,9,0.037639363997968495,-0.030144003911283253,34,2020,0.2411032028469751
AUDI,RS2,B4,SPORTIVE,EU,europe,RDW+VEH0124,2026,34,,,0.5017301038062284,9,0.020208207272145007,-0.03415519101654393,13,2025,0.808
VOLKSWAGEN,POLO GTI,6N,GTI,EU,europe,VEH0124,2025,251,,1362,0.13422459893048128,9,0.14689793333063625,0.02449169174770946,17,,0.0707482993197279
VOLKSWAGEN,GOLF R,MK5,SPORTIVE,EU,europe,RDW+VEH0124,2026,2791,,5477,0.5095178972920013,9,0.06197074164156084,-0.0058126262676909055,34,2017,0.07465854756748644
RENAULT,CLIO V6,MK2,SPORTIVE,EU,europe,RDW+VEH0124,2026,152,,573,0.5145356847616424,9,0.036267619949599705,-0.04275439462748798,35,2025,0.774869109947644
BMW,M5,E34,SPORTIVE,EU,europe,RDW+VEH0124,2026,152,,,0.8295167004048583,9,0.09927814797193292,0.04491474968324397,13,,0.2654679472861291
MERCEDES-BENZ,C43 AMG,W202,SPORTIVE,EU,europe,RDW+VEH0124,2026,221,,,0.6530579477448547,9,0.05104080070056405,-0.01338662539791935,29,2025,0.6542056074766355
MERCEDES-BENZ,SLR MCLAREN,C199,SUPERCAR,EU,europe,RDW+VEH0124,2026,48,,85,0.7705882352941176,9,0.14359430536415138,0.09804279167028071,9,,0.6190476190476191
OPEL,ASTRA OPC,G,GTI,EU,europe,RDW+VEH0124,2026,205,,1533,0.1408842855551843,9,0.11426194392602174,-0.03696649610638786,25,2020,0.47013651877133106
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,EU,europe,RDW+VEH0124,2026,586,,2050,0.33270290518604845,9,0.06224924723317186,0.016053859471123033,31,,0.6265448683503493
TOYOTA,SUPRA,A70,SPORTIVE,EU,europe,RDW+VEH0124,2026,370,,,0.7540614790614791,9,0.036211280334264906,-0.005966574645276168,4,2025,0.5679632867132867
FERRARI,348,348,SUPERCAR,EU,europe,RDW,2026,122,,,1.0,0,,,0,,
AUDI,S8,D2,PREMIUM,EU,europe,RDW+VEH0124,2026,141,,364,0.4420738835632453,9,0.07029830974600355,-0.06508708799454314,6,2021,0.3167044595616024
CATERHAM,SEVEN,SEVEN,SPORTIVE,EU,europe,RDW,2026,106,,,1.0,0,,,0,,
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,EU,europe,RDW+VEH0124,2026,38,,5,0.9425837320574163,9,0.0958940241505936,0.0314665980521102,29,,0.6265448683503493
MERCEDES-BENZ,SL,R230,ROADSTER,EU,europe,RDW+VEH0124,2026,8142,,13765,0.5804993868817591,9,0.07225396957489671,0.004267661558953265,21,,0.3507721104351895
CITROEN,SAXO VTS,S0,GTI,EU,europe,VEH0124,2025,510,,23630,0.02158273381294964,9,0.14629574734976103,0.02388950576683424,17,,0.8958630527817404
MERCEDES-BENZ,E55 AMG,W211,SPORTIVE,EU,europe,RDW+VEH0124,2026,458,,629,0.6749050617532508,9,0.09103788554116339,0.012015870964075706,35,,0.5469613259668509
VOLKSWAGEN,GOLF R,MK6,SPORTIVE,EU,europe,RDW+VEH0124,2026,999,,1512,0.6557357622172437,9,0.028579650100194105,-0.03920371780905764,34,2017,0.07465854756748644
AUDI,RS4,B7,SPORTIVE,EU,europe,RDW+VEH0124,2026,1499,,3270,0.45898509301817936,9,0.0676423793167557,-0.0001409885924960469,34,2022,0.20203003337041156
BMW,1M,E82,SPORTIVE,EU,europe,RDW+VEH0124,2026,221,,432,0.5114798055974528,9,0.01913696907111273,-0.027058418690936094,31,2021,0.3772609819121447
SEAT,IBIZA CUPRA,6K,GTI,EU,europe,RDW+VEH0124,2026,114,,1248,0.14187612460638777,9,0.09433274104645169,-0.0280735005364751,17,2025,0.45603058741744873
ALFA ROMEO,BRERA,939,COUPE,EU,europe,RDW+VEH0124,2026,1849,,3034,0.5971240667780656,9,0.10582822390747519,0.018533435860695377,25,,0.39187866927592957
JAGUAR,XJ,X300_X308,PREMIUM,EU,europe,RDW+VEH0124,2026,3608,,7391,0.37238414531683545,9,0.1370043241819611,0.0016189264414143978,6,,0.39616199298156873
OPEL,VX220,VX220,ROADSTER,EU,europe,RDW+VEH0124,2026,655,,1941,0.48135807858544627,9,0.06279253115699863,-0.009808579022754671,22,2025,0.6903089887640449
MAZDA,MX-3,EC,COUPE,EU,europe,RDW+VEH0124,2026,336,,,0.6880213546880214,9,0.1629115553172662,0.07771331674443009,16,,0.7888888888888889
HONDA,S2000,AP1_AP2,ROADSTER,EU,europe,RDW+VEH0124,2026,3801,,7994,0.5023157331165962,9,0.06189284550061025,-0.010708264679143056,22,2025,0.49952137843012123
MG,TF,TF,ROADSTER,EU,europe,RDW+VEH0124,2026,6863,,28672,0.3170478934985221,9,0.10271409547620831,0.034727787460264864,21,,0.5829461796869416
JAGUAR,XJS,XJS,COUPE,EU,europe,RDW+VEH0124,2026,2982,,,0.7528232791431616,9,0.034259956354778076,,1,,0.7497612225405922
AUDI,TT,8J,COUPE,EU,europe,RDW+VEH0124,2026,46045,,59587,0.741164147394899,9,0.030540662022775205,-0.05675412602400461,25,2017,0.1644516352710043
PORSCHE,968,968,COUPE,EU,europe,RDW+VEH0124,2026,452,,,0.7137008916599624,9,0.052173636949740455,-0.03302460162309565,16,2017,0.6319612590799032
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,EU,europe,RDW+VEH0124,2026,8165,,18386,0.5029350921908753,9,0.10822908948177812,0.0,8,,0.2709735307312696
BMW,M5,E60,SPORTIVE,EU,europe,RDW+VEH0124,2026,825,,2032,0.5211077308518254,9,0.0727633596759268,0.00497999176667506,34,,0.2654679472861291
BMW,6 SERIES,E63,COUPE,EU,europe,RDW+VEH0124,2026,7024,,13562,0.5319395376133031,9,0.09312961665955241,0.005834828612772583,25,,0.2063466429811458
FORD,FIESTA ST,MK7,GTI,EU,europe,RDW+VEH0124,2026,36784,,47558,0.773262380304347,9,0.03534309914656397,-0.012730531663667957,28,2025,0.056359437998103494
PORSCHE,911,993,SPORTIVE,EU,europe,RDW+VEH0124,2026,3414,,,0.7935403633573175,9,0.03549449346748338,-0.028932932631000018,29,2017,0.26773552586502225
BMW,M5,E39,SPORTIVE,EU,europe,RDW+VEH0124,2026,690,,1029,0.6083675143560295,9,0.08933643561769215,0.024909009519208755,29,,0.2654679472861291
PORSCHE,CAYMAN,981,COUPE,EU,europe,RDW+VEH0124,2026,4102,,5300,0.7378177235218899,9,0.014000082491985921,-0.021368068629489777,16,2023,0.15411577270313329
MAZDA,RX-8,SE3P,COUPE,EU,europe,RDW+VEH0124,2026,2433,,25413,0.26942592708771684,9,0.15067746574796814,0.06338267770118833,25,,0.7557653405259609
AUDI,R8,42,SUPERCAR,EU,europe,RDW+VEH0124,2026,1881,,3685,0.5107619795758052,9,0.05106273861511924,0.0055112249212485595,9,,0.25553176302640973
FERRARI,F355,F355,SUPERCAR,EU,europe,RDW,2026,138,,,1.0,0,,,0,,
MINI,COOPER S,R56,GTI,EU,europe,RDW+VEH0124,2026,32660,,52227,0.6002907557991669,9,0.06462379088098243,-0.05758857164314331,36,2017,0.09851398888779302
MERCEDES-BENZ,CL,C215,COUPE,EU,europe,RDW+VEH0124,2026,1221,,3052,0.4999178852389861,9,0.1303816847778053,0.011397199216975032,27,,0.47136447611506993
ALFA ROMEO,4C,960,SPORTIVE,EU,europe,RDW+VEH0124,2026,480,,541,0.7347504621072088,9,0.020208207272144858,-0.006841634874022191,17,2025,0.2993762993762994
CITROEN,DS3 RACING,A55,GTI,EU,europe,RDW+VEH0124,2026,171,,173,0.7551972416590609,9,0.05968274381632869,0.01160911300609676,28,,0.26153846153846155
VOLVO,480,480,COUPE,EU,europe,RDW+VEH0124,2026,876,,,0.8985498939645784,9,0.1014963969227205,0.05470418227315281,7,,0.8381344307270233
TVR,CHIMAERA,CHIMAERA,ROADSTER,EU,europe,RDW+VEH0124,2026,1682,,133,0.6899597247168819,9,0.041165646245418706,-0.015960205596575815,14,2017,0.5703504043126685
FERRARI,CALIFORNIA,F149,ROADSTER,EU,europe,RDW+VEH0124,2026,1403,,1007,0.8421389006168665,9,0.033946461753082545,0.002482000579002726,14,,0.2403462050599201
JAGUAR,XK,X100,COUPE,EU,europe,RDW+VEH0124,2026,7428,,10650,0.578266415296543,9,0.07697799777555285,-0.04200648778527741,27,2017,0.3905132743362832
FERRARI,612,612,COUPE,EU,europe,RDW+VEH0124,2026,214,,270,0.6850121149186571,9,0.0647186714803194,-0.022576116566460414,25,2021,0.4703389830508475
FORD,SIERRA COSWORTH,MK2,SPORTIVE,EU,europe,RDW+VEH0124,2026,823,,,0.7345842274644819,9,0.04814442962481724,0.005966574645276168,4,,0.8377467501203659
VOLVO,S60 R,P2,SPORTIVE,EU,europe,RDW+VEH0124,2026,730,,845,0.6705711071404937,9,0.025465143420440484,-0.05355687115664721,35,2020,0.4457831325301205
RENAULT,CLIO WILLIAMS,MK1,GTI,EU,europe,RDW+VEH0124,2026,142,,,0.7241410244908943,9,0.07170379320564872,0.005825674616390511,11,,0.8723404255319149
AUDI,RS6,C6,SPORTIVE,EU,europe,RDW+VEH0124,2026,352,,705,0.49965344938749195,9,0.06909162229002419,0.00130825438077245,34,,0.14963961140708243
ALPINE,A610,A610,SPORTIVE,EU,europe,RDW,2026,1,,,1.0,0,,,0,,
SUBARU,IMPREZA WRX,GC8,SPORTIVE,EU,europe,RDW+VEH0124,2026,1158,,,0.3045502021941886,9,0.07343196623389936,0.009004540135415962,29,,0.571663137881865
FORD,FOCUS RS,MK1,GTI,EU,europe,RDW+VEH0124,2026,373,,1993,0.2635672575192799,9,0.08219169430566975,-0.06903674572673985,25,2022,0.31543624161073824
OPEL,MONARO,V2,SPORTIVE,EU,europe,VEH0124,2025,605,,1307,0.46289211935730673,9,0.050989781593809035,-0.016793586315442706,34,2025,0.4746059544658494
NISSAN,300ZX,Z32,SPORTIVE,EU,europe,RDW+VEH0124,2026,515,,,0.8073872921272709,9,0.054363398288688934,0.0,13,,0.8412698412698413
VOLKSWAGEN,CORRADO,53I,COUPE,EU,europe,RDW+VEH0124,2026,1735,,,0.7308681017984431,9,0.061696133013356004,-0.023502105559480103,16,2025,0.7955601445534332
TVR,CERBERA,CERBERA,COUPE,EU,europe,RDW+VEH0124,2026,293,,139,0.6322620191761955,9,0.04020932926287143,-0.07877515629795884,27,2017,0.6840193704600485
MERCEDES-BENZ,SL,R129,ROADSTER,EU,europe,RDW+VEH0124,2026,3269,,487,0.6649186802469166,9,0.059393962720980006,-0.0024507903356374428,4,2025,0.3507721104351895
PEUGEOT,306 S16,MK1,GTI,EU,europe,RDW+VEH0124,2026,120,,,0.4656923076923077,9,0.17602247673349888,0.11014435814424067,11,,0.8937908496732027
FERRARI,599,599,SUPERCAR,EU,europe,RDW+VEH0124,2026,354,,499,0.6620359362793384,9,0.04093185915997595,-0.004619654533894714,9,2021,0.5172413793103449
RENAULT,CLIO RS,MK3,GTI,EU,europe,VEH0124,2025,2541,,6046,0.42027786966589475,9,0.084993597841495,-0.03721876468263073,36,2024,0.24888954693514953
TOYOTA,GT86,ZN6,COUPE,EU,europe,RDW+VEH0124,2026,8180,,7276,0.9816593308751987,9,-0.044263824660603746,-0.055985002351200144,11,2021,0.06156552330694811
NISSAN,350Z,Z33,SPORTIVE,EU,europe,RDW+VEH0124,2026,4072,,8206,0.5183789043141082,9,0.09921894493808973,0.02019693036100205,35,,0.4486486486486487
SUBARU,BRZ,ZC6,COUPE,EU,europe,RDW+VEH0124,2026,954,,948,0.9129227149289246,9,0.01223378895014271,0.0005126112595463077,11,,0.06756756756756757
PORSCHE,CAYMAN,987,COUPE,EU,europe,RDW+VEH0124,2026,5286,,7888,0.642908398241288,9,0.03202461002987356,-0.05527017801690626,25,2019,0.15411577270313329
FERRARI,550,550,SUPERCAR,EU,europe,RDW,2026,40,,,1.0,0,,,0,,
NISSAN,SKYLINE GT-R,R33,SPORTIVE,EU,europe,RDW+VEH0124,2026,34,,,0.8039215686274509,9,0.02668090255784546,-0.03774652354063794,29,2025,0.7478070175438597
OPEL,ASTRA OPC,H,GTI,EU,europe,RDW+VEH0124,2026,2909,,8273,0.35172782260167257,9,0.10719167570554748,-0.015020686818578254,36,2022,0.47013651877133106
FERRARI,456,456,COUPE,EU,europe,RDW,2026,93,,,1.0,0,,,0,,
HONDA,CIVIC TYPE R,EK9,GTI,EU,europe,RDW,2026,2,,,1.0,0,,,0,,
MASERATI,QUATTROPORTE,M139,PREMIUM,EU,europe,RDW+VEH0124,2026,1048,,1140,0.7428594147582697,9,0.10399463943233744,-0.0042344500494406745,8,2021,0.3333333333333333
LANCIA,THEMA 8.32,Y9,PREMIUM,EU,europe,RDW+VEH0124,2026,70,,,0.9880952380952381,9,0.0,,1,,0.90625
VOLKSWAGEN,GOLF GTI,MK6,GTI,EU,europe,RDW+VEH0124,2026,5039,,6912,0.7211593322087716,9,0.034634970441708525,-0.08757739208241722,36,2017,0.3066778838799904
HONDA,CRX,ED9_EE8,COUPE,EU,europe,RDW+VEH0124,2026,685,,,0.8842372262773722,9,0.07621101453299388,0.02941879988342619,7,,0.8314238952536824
MERCEDES-BENZ,SLK,R171,ROADSTER,EU,europe,RDW+VEH0124,2026,21863,,32492,0.6324179895588201,9,0.05198612405592703,-0.01600018396001642,21,2017,0.19611577117811532
TOYOTA,MR2,ZZW30,ROADSTER,EU,europe,RDW+VEH0124,2026,5145,,16805,0.38209507154755473,9,0.08410184482954541,0.011500734649792108,22,,0.6668175417421042
ALFA ROMEO,147 GTA,937,GTI,EU,europe,RDW+VEH0124,2026,153,,373,0.41516409959873135,9,0.02581935301300131,-0.12540908701940828,25,2017,0.49830508474576274
MITSUBISHI,3000GT,Z16A,COUPE,EU,europe,RDW+VEH0124,2026,203,,,0.6459016393442623,9,0.050561529110688376,-0.03463670946214773,16,2025,0.7889733840304183
RENAULT,CLIO 16V,MK1,GTI,EU,europe,RDW+VEH0124,2026,148,,,0.8189655172413793,9,0.022997623828983738,-0.042880494760274473,11,2025,0.25905574656188607
PORSCHE,BOXSTER,986,ROADSTER,EU,europe,RDW+VEH0124,2026,10121,,13549,0.6389066883543005,9,0.05477573228021626,-0.0023501195617782605,14,2017,0.2826293058042768
RENAULT,MEGANE RS,MK2,GTI,EU,europe,VEH0124,2025,751,,3601,0.20855317967231324,9,0.11862522995553763,-0.0035871325685881005,36,2025,0.28892660161221895
RENAULT,MEGANE RS,MK3,GTI,EU,europe,RDW+VEH0124,2026,1584,,2311,0.6844854866274165,9,0.04530066607961943,-0.002772964730612497,28,2023,0.28892660161221895
BMW,Z3,E36_7,ROADSTER,EU,europe,RDW+VEH0124,2026,9129,,5022,0.5796782400110881,9,0.08753128641124637,0.03040543456925185,14,,0.5724708488046382
SKODA,OCTAVIA VRS,1U,GTI,EU,europe,VEH0124,2025,793,,5548,0.14293439077144918,9,0.1675740873762841,0.016345647343874503,25,,0.0769334013368051
BMW,Z4,E89,ROADSTER,EU,europe,RDW+VEH0124,2026,15036,,16703,0.8236466928273538,9,0.01531774748089513,-0.01614671369318469,14,2022,0.18038633760283246
PORSCHE,CARRERA GT,980,SUPERCAR,EU,europe,RDW+VEH0124,2026,48,,63,0.671957671957672,9,0.05897690271969269,0.012053778920868716,6,,0.686046511627907
SUZUKI,CAPPUCCINO,EA11R,ROADSTER,EU,europe,RDW+VEH0124,2026,181,,,0.6000736648250461,9,0.06439707634361931,0.002552323287001869,4,,0.7927031509121062
FERRARI,F430,F430,SUPERCAR,EU,europe,RDW+VEH0124,2026,960,,2031,0.5316100443131462,9,0.03793562909224798,-0.0076158846016226925,9,2023,0.5048611111111111
SAAB,900 TURBO,CLASSIC,COUPE,EU,europe,RDW+VEH0124,2026,1056,,,0.7398220145035432,9,0.06500479453079115,0.018212579881223462,7,,0.7259801809564843
RENAULT,SPIDER,SPIDER,ROADSTER,EU,europe,RDW+VEH0124,2026,16,,,0.5517241379310345,9,0.17536436529892643,0.11823851345693191,14,,0.8311688311688312
PORSCHE,911,991,SPORTIVE,EU,europe,RDW+VEH0124,2026,15449,,16644,0.7596255420285045,9,0.011356817078378137,-0.015693025067788913,17,2023,0.26773552586502225
VOLVO,C70,I,COUPE,EU,europe,RDW+VEH0124,2026,3193,,8340,0.6546005538193936,9,0.17543386041714606,0.0564493748563158,27,,0.35614179719703215
PEUGEOT,208 GTI,MK1,GTI,EU,europe,VEH0124,2025,4953,,6025,0.8220746887966806,9,0.03144564194865396,-0.016627988861577972,28,2025,0.07278726708074534
