make,model_gen,generation,segment,country,level,series,latest_year,stock,rarity_tier,cumulative_sales,survival,history_years,attrition,relative_attrition,n_peers,inflection_year,sorn_ratio
SUBARU,BRZ,ZC6,COUPE,NL,generation,RDW,2026,98,<100,,1.0,0,,,0,,
SUBARU,IMPREZA WRX,GC8,SPORTIVE,GB,generation,VEH0124,2025,1462,>=500,,0.2588526912181303,9,0.06559317463736268,0.0027373122744211165,30,,0.7970290156879078
SUBARU,IMPREZA WRX,GC8,SPORTIVE,NL,generation,RDW,2026,103,<500,,1.0,0,,,0,,
SUBARU,IMPREZA WRX,GD,SPORTIVE,GB,generation,VEH0124,2025,6138,>=500,27056,0.22686280307510348,9,0.08206533237307109,0.009456849245166918,35,,0.5471781630394689
SUBARU,IMPREZA WRX,GD,SPORTIVE,NL,generation,RDW,2026,54,<100,,1.0,0,,,0,,
SUBARU,IMPREZA WRX,GR,SPORTIVE,GB,generation,VEH0124,2025,1113,>=500,3665,0.3036834924965894,9,0.04761277999305873,0.0021123233475348613,31,,0.36254295532646047
SUBARU,IMPREZA WRX,GR,SPORTIVE,NL,generation,RDW,2026,26,<100,,1.0,0,,,0,,
SUZUKI,CAPPUCCINO,EA11R,ROADSTER,GB,generation,VEH0124,2025,122,<500,,0.4066666666666667,9,0.06439845560780268,0.0,4,,0.7976782752902156
SUZUKI,CAPPUCCINO,EA11R,ROADSTER,NL,generation,RDW,2026,59,<100,,1.0,0,,,0,,
SUZUKI,SWIFT SPORT,ZC31,GTI,GB,generation,VEH0124,2025,2166,>=500,4934,0.4389947304418322,9,0.1273304526896758,-0.00013474211384134627,38,2023,0.26251276813074564
SUZUKI,SWIFT SPORT,ZC31,GTI,NL,generation,RDW,2026,27,<100,,1.0,0,,,0,,
TOYOTA,CELICA,T200,COUPE,GB,generation,VEH0124,2025,1228,>=500,,0.21543859649122807,9,0.10366792558954852,0.004059270263128828,23,,0.7158722813512263
TOYOTA,CELICA,T200,COUPE,NL,generation,RDW,2026,444,<500,,1.0,0,,,0,,
TOYOTA,CELICA,T230,COUPE,GB,generation,VEH0124,2025,5418,>=500,32536,0.16652323580034423,9,0.14953027746038342,0.030533918431204718,27,,0.4845890410958904
TOYOTA,CELICA,T230,COUPE,NL,generation,RDW,2026,1067,>=500,,1.0,0,,,0,,
TOYOTA,CELICA GT-FOUR,ST185_ST205,SPORTIVE,GB,generation,VEH0124,2025,21,<100,,0.5384615384615384,9,0.04430183974733235,-0.012749720399050778,14,2025,0.8409090909090909
TOYOTA,CELICA GT-FOUR,ST185_ST205,SPORTIVE,NL,generation,RDW,2026,1,<20,,1.0,0,,,0,,
TOYOTA,GT86,ZN6,COUPE,GB,generation,VEH0124,2025,7720,>=500,7276,0.980566493077607,9,-0.04430169791648997,-0.05591965960508259,11,2021,0.06582768635043562
TOYOTA,GT86,ZN6,COUPE,NL,generation,RDW,2026,460,<500,,1.0,0,,,0,,
TOYOTA,MR2,SW20,SPORTIVE,GB,generation,VEH0124,2025,2138,>=500,,0.3559180955551856,9,0.07102725900304258,0.013975698856659446,14,,0.7799958839267339
TOYOTA,MR2,SW20,SPORTIVE,NL,generation,RDW,2026,646,>=500,,1.0,0,,,0,,
TOYOTA,MR2,ZZW30,ROADSTER,GB,generation,VEH0124,2025,4370,>=500,16805,0.2600416542695626,9,0.0844817310578471,0.011918986214105004,22,,0.5299053356282272
TOYOTA,MR2,ZZW30,ROADSTER,NL,generation,RDW,2026,887,>=500,,1.0,0,,,0,,
TOYOTA,SUPRA,A70,SPORTIVE,GB,generation,VEH0124,2025,212,<500,,0.5247524752475248,9,0.024274321116290992,-0.015297174006842947,4,2025,0.829444891391794
TOYOTA,SUPRA,A70,SPORTIVE,NL,generation,RDW,2026,187,<500,,1.0,0,,,0,,
TOYOTA,SUPRA,A80,SPORTIVE,GB,generation,VEH0124,2025,702,>=500,650,0.4508670520231214,9,0.07607034921266326,0.013214486849721693,30,,0.7025423728813559
TOYOTA,SUPRA,A80,SPORTIVE,NL,generation,RDW,2026,187,<500,,1.0,0,,,0,,
TVR,CERBERA,CERBERA,COUPE,GB,generation,VEH0124,2025,273,<500,139,0.6053215077605322,9,0.04021006294880366,-0.07878629608037505,27,2017,0.6738351254480287
TVR,CERBERA,CERBERA,COUPE,NL,generation,RDW,2026,20,<100,,1.0,0,,,0,,
TVR,CHIMAERA,CHIMAERA,ROADSTER,GB,generation,VEH0124,2025,1590,>=500,133,0.6720202874049028,9,0.041176775560371824,-0.01585865682100647,14,2017,0.5748663101604278
TVR,CHIMAERA,CHIMAERA,ROADSTER,NL,generation,RDW,2026,92,<100,,1.0,0,,,0,,
TVR,GRIFFITH,GRIFFITH,ROADSTER,GB,generation,VEH0124,2025,450,<500,81,0.6998444790046656,9,0.03910548153341451,-0.017929950847963783,14,2017,0.5844875346260388
TVR,GRIFFITH,GRIFFITH,ROADSTER,NL,generation,RDW,2026,58,<100,,1.0,0,,,0,,
TVR,SAGARIS,SAGARIS,SPORTIVE,GB,generation,VEH0124,2025,76,<100,203,0.37438423645320196,9,0.03331728752592689,-0.03929119560197728,35,2021,0.5337423312883436
TVR,SAGARIS,SAGARIS,SPORTIVE,NL,generation,RDW,2026,3,<20,,1.0,0,,,0,,
TVR,TUSCAN,TUSCAN,SPORTIVE,GB,generation,VEH0124,2025,556,>=500,1124,0.49466192170818507,9,0.05815297000729499,-0.014455513120609186,35,2017,0.5194468452895419
TVR,TUSCAN,TUSCAN,SPORTIVE,NL,generation,RDW,2026,45,<100,,1.0,0,,,0,,
VOLKSWAGEN,CORRADO,53I,COUPE,GB,generation,VEH0124,2025,782,>=500,,0.40288511076764555,9,0.061666504890254346,-0.02286150030506804,16,2025,0.804059133049361
VOLKSWAGEN,CORRADO,53I,COUPE,NL,generation,RDW,2026,953,>=500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK2,GTI,GB,generation,VEH0124,2025,2138,>=500,,0.4949074074074074,9,0.043455324198536045,0.0008371556501757527,4,,0.8245239658568615
VOLKSWAGEN,GOLF GTI,MK2,GTI,NL,generation,RDW,2026,1503,>=500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK3,GTI,GB,generation,VEH0124,2025,705,>=500,,0.14904862579281183,9,0.10596088843394484,0.04057927492745844,11,,0.8408218559494243
VOLKSWAGEN,GOLF GTI,MK3,GTI,NL,generation,RDW,2026,508,>=500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK4,GTI,GB,generation,VEH0124,2025,5199,>=500,29243,0.12307073193826343,9,0.16930746045879078,0.0758988684538274,19,,0.6092740117240343
VOLKSWAGEN,GOLF GTI,MK4,GTI,NL,generation,RDW,2026,21,<100,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK5,GTI,GB,generation,VEH0124,2025,10561,>=500,20812,0.5074476263694022,9,0.08174485922035196,-0.045720335583165184,38,2021,0.24299333381119634
VOLKSWAGEN,GOLF GTI,MK5,GTI,NL,generation,RDW,2026,52,<100,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK6,GTI,GB,generation,VEH0124,2025,5575,>=500,6912,0.8065682870370371,9,0.011107179760832525,-0.11635801504268461,38,2017,0.09261067708333333
VOLKSWAGEN,GOLF GTI,MK6,GTI,NL,generation,RDW,2026,89,<100,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK7,GTI,GB,generation,VEH0124,2025,27396,>=500,32571,0.8411163304780326,9,0.005192378438430736,-0.016713184044324685,18,2021,0.022792937399678973
VOLKSWAGEN,GOLF GTI,MK7,GTI,NL,generation,RDW,2026,174,<500,,1.0,0,,,0,,
VOLKSWAGEN,GOLF R,MK4,SPORTIVE,GB,generation,VEH0124,2025,724,>=500,2298,0.31505657093124456,9,0.07397951236341488,0.001371029235510704,35,,0.5577275503970678
VOLKSWAGEN,GOLF R,MK4,SPORTIVE,NL,generation,RDW,2026,11,<20,,1.0,0,,,0,,
VOLKSWAGEN,GOLF R,MK5,SPORTIVE,GB,generation,VEH0124,2025,3047,>=500,5477,0.5563264560890999,9,0.04873563954538301,-0.015892736426255584,34,2017,0.31758118701007837
VOLKSWAGEN,GOLF R,MK5,SPORTIVE,NL,generation,RDW,2026,11,<20,,1.0,0,,,0,,
VOLKSWAGEN,GOLF R,MK6,SPORTIVE,GB,generation,VEH0124,2025,1160,>=500,1512,0.7671957671957672,9,-0.005787609514948593,-0.07041598548658719,34,2017,0.18252290345313602
VOLKSWAGEN,GOLF R,MK6,SPORTIVE,NL,generation,RDW,2026,16,<20,,1.0,0,,,0,,
VOLKSWAGEN,LUPO GTI,6X,GTI,GB,generation,VEH0124,2025,357,<500,1008,0.3541666666666667,9,0.07342207949004757,-0.06072375127956127,27,2017,0.5587144622991347
VOLKSWAGEN,PHAETON,3D,PREMIUM,GB,generation,VEH0124,2025,645,>=500,2386,0.27032690695725065,9,0.1417658529644745,0.034114148146963716,8,,0.4276841171251109
VOLKSWAGEN,PHAETON,3D,PREMIUM,NL,generation,RDW,2026,314,<500,,1.0,0,,,0,,
VOLKSWAGEN,POLO GTI,6N,GTI,GB,generation,VEH0124,2025,254,<500,1362,0.13347346295323173,9,0.14632468433473936,0.05291609232977598,19,,0.7601510859301227
VOLKSWAGEN,POLO GTI,6R,GTI,GB,generation,VEH0124,2025,1294,>=500,1429,0.9055283414975507,9,-0.01421296150395092,-0.06282339542160764,28,2017,0.09951287404314545
VOLKSWAGEN,POLO GTI,6R,GTI,NL,generation,RDW,2026,58,<100,,1.0,0,,,0,,
VOLKSWAGEN,POLO GTI,9N,GTI,GB,generation,VEH0124,2025,636,>=500,1424,0.44662921348314605,9,0.10401962540175476,-0.023445569401762387,38,2022,0.3896353166986564
VOLKSWAGEN,SCIROCCO,MK3,COUPE,GB,generation,VEH0124,2025,43458,>=500,54589,0.796094451263075,9,0.03326661055460329,-0.0019317102792698188,16,2022,0.05939136833903294
VOLKSWAGEN,SCIROCCO,MK3,COUPE,NL,generation,RDW,2026,5269,>=500,,1.0,0,,,0,,
VOLVO,480,480,COUPE,GB,generation,VEH0124,2025,118,<500,,0.24686192468619247,9,0.10140784334529827,0.05302727066378518,7,,0.8420348058902276
VOLVO,480,480,COUPE,NL,generation,RDW,2026,758,>=500,,1.0,0,,,0,,
VOLVO,850 R,854,SPORTIVE,GB,generation,VEH0124,2025,185,<500,,0.578125,9,0.04854526554783926,-0.014310596815102307,30,2020,0.6542056074766355
VOLVO,850 R,854,SPORTIVE,NL,generation,RDW,2026,593,>=500,,1.0,0,,,0,,
VOLVO,C70,I,COUPE,GB,generation,VEH0124,2025,1322,>=500,8340,0.15851318944844126,9,0.1752702017989344,0.05627384276975571,27,,0.5803174603174603
VOLVO,C70,I,COUPE,NL,generation,RDW,2026,1885,>=500,,1.0,0,,,0,,
VOLVO,S60 R,P2,SPORTIVE,GB,generation,VEH0124,2025,655,>=500,845,0.6328502415458938,9,0.025418321108748573,-0.0471901620191556,35,2020,0.4463229078613694
VOLVO,S60 R,P2,SPORTIVE,NL,generation,RDW,2026,75,<100,,1.0,0,,,0,,
AUDI,TT,8J,COUPE,EU,europe,RDW+VEH0124,2026,46475,,59587,0.7477630026651173,9,0.030164713980417673,-0.05700463969332502,25,2017,0.08395565559458948
RENAULT,5 GT TURBO,MK2,GTI,EU,europe,RDW+VEH0124,2026,585,,,0.8824466159971045,9,0.008089579327748937,-0.034528589220611354,4,2020,0.8656518861681006
NISSAN,SKYLINE GT-R,R33,SPORTIVE,EU,europe,RDW+VEH0124,2026,206,,,0.5136018456214554,9,0.056532513832322946,-0.006323348530618618,30,2025,0.7650063856960408
ALFA ROMEO,147 GTA,937,GTI,EU,europe,RDW+VEH0124,2026,153,,373,0.41516409959873135,9,0.025759427177499083,-0.10838640359210974,27,2017,0.5146579804560261
MAZDA,MX-5,NA,ROADSTER,EU,europe,RDW+VEH0124,2026,8822,,,0.6163063631267195,9,0.07252111916916625,0.008122663561363569,4,,0.6949771191980824
MAZDA,MX-3,EC,COUPE,EU,europe,RDW+VEH0124,2026,336,,,0.6880213546880214,9,0.16288648753059698,0.07835848233527459,16,,0.7901234567901234
ASTON MARTIN,DB9,DB9,COUPE,EU,europe,RDW+VEH0124,2026,3465,,5308,0.6290379301682995,9,0.0486399740429204,-0.03852937963082229,25,2025,0.3569370111156855
MERCEDES-BENZ,SLS AMG,C197,SUPERCAR,EU,europe,RDW+VEH0124,2026,224,,496,0.4630706365207374,9,0.046885896834010704,-0.0013408555159956927,11,2025,0.49507389162561577
MERCEDES-BENZ,SL,R230,ROADSTER,EU,europe,RDW+VEH0124,2026,8291,,14366,0.5714917874966882,9,0.07229430613583014,0.0043441966385633635,21,,0.38800152120174936
HONDA,PRELUDE,BB,COUPE,EU,europe,RDW+VEH0124,2026,1039,,252,0.5760174955052974,9,0.0879728910471626,-0.011635764279257083,23,2025,0.7055150884495317
ASTON MARTIN,V8 VANTAGE,VH,SPORTIVE,EU,europe,RDW+VEH0124,2026,4160,,6563,0.6138355758975141,9,0.0381875559008961,-0.007312900744627773,31,2025,0.3637133660850415
VOLKSWAGEN,GOLF GTI,MK7,GTI,EU,europe,RDW+VEH0124,2026,27570,,32571,0.84211907833791,9,0.005192378438430736,-0.016713184044324685,18,2021,0.022792937399678973
FIAT,PUNTO GT,176,GTI,EU,europe,RDW+VEH0124,2026,57,,,0.5680939637228665,9,0.11223423235241829,0.018825640347454917,19,,0.8813559322033898
FERRARI,575M,575M,SUPERCAR,EU,europe,RDW+VEH0124,2026,140,,242,0.5821428571428572,9,0.025891801722416077,-0.01990783319450468,6,2025,0.5732758620689655
HONDA,ACCORD TYPE R,CH1,GTI,EU,europe,RDW+VEH0124,2026,139,,676,0.17250181119741212,9,0.15628929501202388,0.0628807030070605,19,,0.8017366136034733
VOLVO,S60 R,P2,SPORTIVE,EU,europe,RDW+VEH0124,2026,730,,845,0.6705711071404937,9,0.025418321108748573,-0.0471901620191556,35,2020,0.4463229078613694
AUDI,RS6,C6,SPORTIVE,EU,europe,RDW+VEH0124,2026,368,,705,0.521222633364169,9,0.06553689635568609,0.0009085203840474981,34,,0.35892857142857143
FERRARI,348,348,SUPERCAR,EU,europe,RDW,2026,122,,,1.0,0,,,0,,
PORSCHE,911,993,SPORTIVE,EU,europe,RDW+VEH0124,2026,3642,,,0.7918422996080213,9,0.03676657542249616,-0.026089286940445405,30,2017,0.4575493345571363
PEUGEOT,306 GTI-6,MK2,GTI,EU,europe,RDW+VEH0124,2026,257,,58,0.2968944289491102,9,0.10487948916403272,0.011470897159069349,19,,0.8273328434974284
HONDA,CRX,ED9_EE8,COUPE,EU,europe,RDW+VEH0124,2026,685,,,0.8842372262773722,9,0.07614252598240598,0.027761953300892886,7,,0.8323076923076923
ASTON MARTIN,DB7,DB7,COUPE,EU,europe,RDW+VEH0124,2026,1357,,1274,0.6356867745946941,9,0.06102388027642377,-0.03858477504999592,23,2017,0.5209155485398579
CITROEN,DS3 RACING,A55,GTI,EU,europe,RDW+VEH0124,2026,171,,173,0.7551972416590609,9,0.05966313012080624,0.011052696203149526,28,,0.25
FORD,FIESTA ST,MK7,GTI,EU,europe,RDW+VEH0124,2026,21997,,30377,0.7238687222697333,9,0.044171175750059986,-0.00443925816759673,28,2025,0.07669046619067618
ALFA ROMEO,GTV,916,COUPE,EU,europe,RDW+VEH0124,2026,973,,1690,0.5145548617679667,9,0.07071825483131679,-0.0288904004951029,23,2020,0.6865738661876964
VOLKSWAGEN,GOLF GTI,MK2,GTI,EU,europe,RDW+VEH0124,2026,3641,,,0.7034089637563958,9,0.043455324198536045,0.0008371556501757527,4,,0.8245239658568615
FORD,ESCORT RS COSWORTH,MK5,SPORTIVE,EU,europe,RDW+VEH0124,2026,306,,,0.688030436055019,9,0.018458941210038226,-0.0385926189363449,14,2025,0.8217391304347826
LEXUS,IS-F,XE20,SPORTIVE,EU,europe,RDW+VEH0124,2026,239,,254,0.7533522221856158,9,0.03157067318169516,-0.03305770278994343,34,2025,0.23696682464454977
LOTUS,EXIGE,S2,SPORTIVE,EU,europe,RDW+VEH0124,2026,413,,1418,0.3617173866271426,9,0.029136753973272086,-0.0354916219983665,34,2023,0.5084269662921348
AUDI,S2,B3_B4,COUPE,EU,europe,RDW,2026,1,,,1.0,0,,,0,,
SUZUKI,SWIFT SPORT,ZC31,GTI,EU,europe,RDW+VEH0124,2026,2193,,4934,0.4459017720642994,9,0.1273304526896758,-0.00013474211384134627,38,2023,0.26251276813074564
FERRARI,CALIFORNIA,F149,ROADSTER,EU,europe,RDW+VEH0124,2026,1403,,1007,0.8421389006168665,9,0.033934429485640426,0.002448417310756436,14,,0.2478519497686715
VOLKSWAGEN,POLO GTI,6R,GTI,EU,europe,RDW+VEH0124,2026,1352,,1429,0.9095811197469161,9,-0.01421296150395092,-0.06282339542160764,28,2017,0.09951287404314545
LEXUS,LS400,XF10_XF20,PREMIUM,EU,europe,RDW+VEH0124,2026,829,,,0.38646874035220613,9,0.11988313195652177,0.045451002168836754,4,,0.6508905852417303
MITSUBISHI,3000GT,Z16A,COUPE,EU,europe,RDW+VEH0124,2026,203,,,0.6459016393442623,9,0.05059616029501077,-0.03393184490031162,16,2025,0.7894736842105263
HONDA,S2000,AP1_AP2,ROADSTER,EU,europe,RDW+VEH0124,2026,3801,,7994,0.5023157331165962,9,0.061865642246754206,-0.010697102596987897,22,2025,0.5232702451132485
MASERATI,GHIBLI,II,COUPE,EU,europe,RDW+VEH0124,2026,58,,,0.8669181034482759,9,0.17559182187513736,0.09106381667981497,16,,0.821917808219178
SMART,ROADSTER,452,ROADSTER,EU,europe,RDW+VEH0124,2026,3011,,5785,0.576686462515576,9,0.09333504833833767,0.020772303494595565,22,,0.5339233038348082
PEUGEOT,406 COUPE,MK1,COUPE,EU,europe,RDW+VEH0124,2026,305,,3064,0.10217009801823396,9,0.13805526291310255,0.03844660758668286,23,,0.7630553390491036
FERRARI,F355,F355,SUPERCAR,EU,europe,RDW,2026,138,,,1.0,0,,,0,,
PEUGEOT,306 S16,MK1,GTI,EU,europe,RDW+VEH0124,2026,22,,,0.7786561264822134,9,-0.05095320270041944,-0.11633481620690585,11,2024,0.9333333333333333
NISSAN,200SX,S13,COUPE,EU,europe,RDW+VEH0124,2026,367,,,0.7462171720099715,9,0.01727011353875013,-0.03111045914276296,7,2023,0.8520452567449956
HONDA,CIVIC TYPE R,FN2,GTI,EU,europe,RDW+VEH0124,2026,7174,,13175,0.5443930829703932,9,0.08101973377194763,-0.04644546103156953,38,2024,0.22501081782778018
SUZUKI,CAPPUCCINO,EA11R,ROADSTER,EU,europe,RDW+VEH0124,2026,181,,,0.6000736648250461,9,0.06439845560780268,0.0,4,,0.7976782752902156
PORSCHE,911,991,SPORTIVE,EU,europe,RDW+VEH0124,2026,15583,,16644,0.7645816535477019,9,0.01105289691188765,-0.0157939402641067,17,2023,0.14767964642231196
RENAULT,CLIO RS,MK2,GTI,EU,europe,VEH0124,2025,1668,,9058,0.18414661073084565,9,0.09207990173847608,-0.042065929031132765,27,2021,0.6593137254901961
FORD,FOCUS ST,MK2,GTI,EU,europe,RDW+VEH0124,2026,10925,,22664,0.4821162847803066,9,0.08651660287302314,-0.04094859193049401,38,2023,0.3312273814635343
FORD,FIESTA ST,MK6,GTI,EU,europe,RDW+VEH0124,2026,4896,,16654,0.2944045194936387,9,0.12960251597178477,0.0021373211682676196,38,,0.47622617262797173
PEUGEOT,208 GTI,MK1,GTI,EU,europe,VEH0124,2025,4953,,6025,0.8220746887966806,9,0.031434359490393485,-0.01717607442726323,28,2025,0.0672316384180791
LOTUS,ELISE,S1,SPORTIVE,EU,europe,RDW+VEH0124,2026,1434,,1026,0.6494064911415226,9,0.049092244710361804,-0.013763617652579762,30,2017,0.6434131736526946
FERRARI,456,456,COUPE,EU,europe,RDW,2026,93,,,1.0,0,,,0,,
TVR,TUSCAN,TUSCAN,SPORTIVE,EU,europe,RDW+VEH0124,2026,601,,1124,0.5324992154238783,9,0.05815297000729499,-0.014455513120609187,35,2017,0.5194468452895419
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,EU,europe,RDW+VEH0124,2026,604,,2050,0.3383427556129866,9,0.05833798941801899,0.012837532772495115,31,,0.42311770943796395
NISSAN,300ZX,Z32,SPORTIVE,EU,europe,RDW+VEH0124,2026,515,,,0.8073872921272709,9,0.05427205860462031,-0.002779501541762819,14,2025,0.8490077653149266
TVR,SAGARIS,SAGARIS,SPORTIVE,EU,europe,RDW+VEH0124,2026,79,,203,0.3981417970942196,9,0.03331728752592689,-0.03929119560197728,35,2021,0.5337423312883436
VOLKSWAGEN,SCIROCCO,MK3,COUPE,EU,europe,RDW+VEH0124,2026,48727,,54589,0.8181433838116591,9,0.03326661055460329,-0.0019317102792698188,16,2022,0.05939136833903294
TVR,GRIFFITH,GRIFFITH,ROADSTER,EU,europe,RDW+VEH0124,2026,508,,81,0.7341142038427156,9,0.03910548153341451,-0.017929950847963783,14,2017,0.5844875346260388
MG,MGF,MGF,ROADSTER,EU,europe,RDW+VEH0124,2026,4539,,8319,0.4850740013581116,9,0.13218217993094922,0.07514674754957093,14,,0.756451997141269
VOLKSWAGEN,GOLF GTI,MK4,GTI,EU,europe,RDW+VEH0124,2026,5220,,29243,0.12659860830402905,9,0.16930746045879078,0.0758988684538274,19,,0.6092740117240343
VOLKSWAGEN,GOLF R,MK4,SPORTIVE,EU,europe,RDW+VEH0124,2026,735,,2298,0.3253074249717293,9,0.07397951236341488,0.001371029235510704,35,,0.5577275503970678
MAZDA,MX-5,NB,ROADSTER,EU,europe,RDW+VEH0124,2026,16813,,36665,0.4858413855628504,9,0.12555327498658092,0.05299053014283882,22,,0.5576903247980752
FORD,FOCUS RS,MK1,GTI,EU,europe,RDW+VEH0124,2026,378,,1993,0.26448123989518874,9,0.08346734949635352,-0.050678481273255326,27,2022,0.7861715749039693
BMW,Z4,E85,ROADSTER,EU,europe,RDW+VEH0124,2026,12150,,21967,0.5482926372349396,9,0.07275358909945692,0.00019084425571481986,22,,0.3433436351973876
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,EU,europe,RDW+VEH0124,2026,651,,4398,0.2688811210793343,9,0.07550347792276674,0.0028949947948625626,35,,0.6576292559899117
BMW,6 SERIES,E63,COUPE,EU,europe,RDW+VEH0124,2026,7222,,13562,0.540397361108553,9,0.09341215835587606,0.006242804682133368,25,,0.3360815298293828
BMW,M3,E9X,SPORTIVE,EU,europe,RDW+VEH0124,2026,4174,,8111,0.5193189465027558,9,0.06258400770128583,-0.002044368270352759,34,2025,0.37741659538066724
PEUGEOT,206 GTI,MK1,GTI,EU,europe,RDW+VEH0124,2026,650,,12203,0.056015229546328454,9,0.19431926400999258,0.06017343324038373,27,,0.7723120168657766
PORSCHE,BOXSTER,986,ROADSTER,EU,europe,RDW+VEH0124,2026,10480,,13549,0.6351687622804099,9,0.05549331316997707,-0.0015421192114012244,14,2017,0.44114411441144114
VOLKSWAGEN,PHAETON,3D,PREMIUM,EU,europe,RDW+VEH0124,2026,959,,2386,0.5092396819472645,9,0.1417658529644745,0.034114148146963716,8,,0.4276841171251109
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,EU,europe,RDW+VEH0124,2026,256,,5,0.668153725626741,9,0.06297421651065595,0.00011835414771438346,30,,0.7497168742921857
SKODA,OCTAVIA VRS,1Z,GTI,EU,europe,RDW+VEH0124,2026,9113,,17654,0.5161967453414702,9,0.08718703592650501,-0.04027815887701214,38,2024,0.1462569099597114
BMW,Z4,E89,ROADSTER,EU,europe,RDW+VEH0124,2026,15120,,16703,0.8280107223395854,9,0.015095655983615215,-0.016390356191268773,14,2022,0.08881378844204123
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,EU,europe,RDW+VEH0124,2026,8326,,18386,0.5061008217852835,9,0.10765170481751078,0.0,8,,0.29944713979465193
BMW,1M,E82,SPORTIVE,EU,europe,RDW+VEH0124,2026,221,,432,0.5114798055974528,9,0.019121657380526534,-0.026378799264997338,31,2021,0.4416243654822335
MG,TF,TF,ROADSTER,EU,europe,RDW+VEH0124,2026,6863,,28672,0.3170478934985221,9,0.10269283079246809,0.03474272129520131,21,,0.5891974664160924
VOLKSWAGEN,POLO GTI,6N,GTI,EU,europe,VEH0124,2025,254,,1362,0.13347346295323173,9,0.14632468433473936,0.05291609232977598,19,,0.7601510859301227
PORSCHE,911,997,SPORTIVE,EU,europe,RDW+VEH0124,2026,16101,,21174,0.6777698856632475,9,0.03208419548761122,-0.03254418048402737,34,2017,0.2956678910850679
NISSAN,SUNNY GTI-R,N14,GTI,EU,europe,RDW+VEH0124,2026,36,,,0.8787878787878788,9,-0.12506266254197515,-0.19044427604846154,11,2025,0.8181818181818182
VOLKSWAGEN,GOLF GTI,MK6,GTI,EU,europe,RDW+VEH0124,2026,5664,,6912,0.8096077330917164,9,0.011107179760832525,-0.11635801504268461,38,2017,0.09261067708333333
NISSAN,370Z,Z34,SPORTIVE,EU,europe,RDW+VEH0124,2026,2298,,2855,0.747334695974113,9,0.03507796257073815,-0.010422494074785724,31,2024,0.18272690923630547
ALFA ROMEO,156,932,PREMIUM,EU,europe,RDW+VEH0124,2026,2323,,26558,0.7070157156015585,9,0.19156887323766658,0.044760361377934016,8,,0.803486083778465
PORSCHE,BOXSTER,981,ROADSTER,EU,europe,RDW+VEH0124,2026,4885,,5304,0.8249055578455301,9,0.013883546044287867,-0.01760246613059612,14,2024,0.12471561530506722
HONDA,INTEGRA TYPE R,DC5,GTI,EU,europe,RDW,2026,8,,,1.0,0,,,0,,
JAGUAR,XJS,XJS,COUPE,EU,europe,RDW+VEH0124,2026,2982,,,0.7528232791431616,9,0.03424271956428645,,1,,0.7483490566037736
ALFA ROMEO,4C,960,SPORTIVE,EU,europe,RDW+VEH0124,2026,480,,541,0.7347504621072088,9,0.020148468576834524,-0.006698368599159826,17,2025,0.3128834355828221
BMW,135I,E82,SPORTIVE,EU,europe,RDW+VEH0124,2026,965,,1329,0.6886279371688557,9,0.03761829267420688,-0.02701008329743171,34,2020,0.23617208077260754
OPEL,ASTRA OPC,H,GTI,EU,europe,RDW+VEH0124,2026,2987,,8273,0.3611471054451638,9,0.1073674700343041,-0.02009772476921305,38,2022,0.4261003267345762
MERCEDES-BENZ,CLK,C208,COUPE,EU,europe,RDW+VEH0124,2026,5124,,23456,0.5235454054589429,9,0.20193574104546055,0.10232708571904087,23,,0.6461715454429247
LOTUS,EVORA,122,SPORTIVE,EU,europe,RDW+VEH0124,2026,682,,1178,0.5683062897997998,9,0.03583070074175168,-0.009669755903772191,31,2025,0.33885209713024284
RENAULT,AVANTIME,MK1,COUPE,EU,europe,RDW+VEH0124,2026,318,,429,0.7412587412587412,9,0.0652855626328561,-0.05371079639632259,27,2021,0.604982206405694
SEAT,LEON CUPRA,1P,GTI,EU,europe,RDW+VEH0124,2026,1236,,2549,0.48508267091225576,9,0.09411128588488095,-0.033353908918636196,38,2024,0.28753623188405797
FORD,PUMA,MK1,COUPE,EU,europe,RDW+VEH0124,2026,1506,,19007,0.18731270761545266,9,0.17636002835349462,0.07675137302707494,23,,0.8014627456955661
NISSAN,350Z,Z33,SPORTIVE,EU,europe,RDW+VEH0124,2026,4072,,8206,0.5183789043141082,9,0.09918796523555111,0.026579482107646935,35,,0.4574058577405858
MASERATI,4200,M138,COUPE,EU,europe,RDW+VEH0124,2026,779,,1500,0.5687325631151048,9,0.09074017442281967,-0.028256184606359022,27,2019,0.573109243697479
RENAULT,CLIO WILLIAMS,MK1,GTI,EU,europe,RDW+VEH0124,2026,142,,,0.7241410244908943,9,0.07166053570809745,0.0062789222016110535,11,,0.8706896551724138
